year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version
2018,Louisiana,LA,22,72,45,US House,3,gen,FALSE,"""Josh"" Guillory",republican,FALSE,total,31387,245943,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,3,gen,FALSE,Clay Higgins,republican,FALSE,total,136876,245943,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,3,gen,FALSE,"Mildred ""Mimi"" Methvin",democrat,FALSE,total,43729,245943,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,3,gen,FALSE,Larry Rader,democrat,FALSE,total,9692,245943,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,3,gen,FALSE,Verone Thomas,democrat,FALSE,total,7815,245943,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,4,gen,FALSE,Mark David Halverson,no party,FALSE,total,4612,216872,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,4,gen,FALSE,"""Mike"" Johnson",republican,FALSE,total,139326,216872,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,4,gen,FALSE,Ryan Trundle,democrat,FALSE,total,72934,216872,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,5,gen,FALSE,Ralph Abraham,republican,FALSE,total,149018,223946,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,5,gen,FALSE,Billy Burkette,independent,FALSE,total,4799,223946,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,5,gen,FALSE,Jessee Carlton Fleenor,democrat,FALSE,total,67118,223946,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,5,gen,FALSE,Kyle Randol,libertarian,FALSE,total,3011,223946,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,6,gen,FALSE,Justin Dewitt,democrat,FALSE,total,55089,268525,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,6,gen,FALSE,Devin Lance Graham,independent,FALSE,total,5256,268525,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,6,gen,FALSE,Garret Graves,republican,FALSE,total,186553,268525,FALSE,20190110
2018,Louisiana,LA,22,72,45,US House,6,gen,FALSE,"""Andie"" Saizan",democrat,FALSE,total,21627,268525,FALSE,20190110
2018,Maine,ME,23,11,2,US House,1,gen,FALSE,Martin J. Grohman,independent,FALSE,total,29670,342053,FALSE,20190110
2018,Maine,ME,23,11,2,US House,1,gen,FALSE,Mark I. Holbrook,republican,FALSE,total,111188,342053,FALSE,20190110
2018,Maine,ME,23,11,2,US House,1,gen,FALSE,Chellie Pingree,democrat,FALSE,total,201195,342053,FALSE,20190110
2018,Maine,ME,23,11,2,US House,2,gen,FALSE,Jared F. Golden,democrat,FALSE,total,142440,281371,FALSE,20190110
2018,Maine,ME,23,11,2,US House,2,gen,FALSE,Bruce Poliquin,republican,FALSE,total,138931,281371,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,1,gen,FALSE,Richard E. Neal,democrat,FALSE,total,211790,216900,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,1,gen,FALSE,NA,NA,TRUE,total,5110,216900,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,2,gen,FALSE,James P. McGovern,democrat,FALSE,total,191332,284893,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,2,gen,FALSE,Tracy Lyn Lovvorn,republican,FALSE,total,93391,284893,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,2,gen,FALSE,NA,NA,TRUE,total,170,284893,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,3,gen,FALSE,Lori Loureiro Trahan,democrat,FALSE,total,173175,279327,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,3,gen,FALSE,Rick Green,republican,FALSE,total,93445,279327,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,3,gen,FALSE,Michael P. Mullen,unenrolled,FALSE,total,12572,279327,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,3,gen,FALSE,NA,NA,TRUE,total,135,279327,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,4,gen,FALSE,"Joseph P. Kennedy, III",democrat,FALSE,total,245289,251016,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,4,gen,FALSE,NA,NA,TRUE,total,5727,251016,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,5,gen,FALSE,Katherine M. Clark,democrat,FALSE,total,236243,311324,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,5,gen,FALSE,John Hugo,republican,FALSE,total,74856,311324,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,5,gen,FALSE,NA,NA,TRUE,total,225,311324,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,6,gen,FALSE,Seth W. Moulton,democrat,FALSE,total,217703,333975,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,6,gen,FALSE,Joseph S. Schneider,republican,FALSE,total,104798,333975,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,6,gen,FALSE,Mary Jean Charbonneau,unenrolled,FALSE,total,11309,333975,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,6,gen,FALSE,NA,NA,TRUE,total,165,333975,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,7,gen,FALSE,Ayanna S. Pressley,democrat,FALSE,total,216559,220411,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,7,gen,FALSE,NA,NA,TRUE,total,3852,220411,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,8,gen,FALSE,Stephen F. Lynch,democrat,FALSE,total,259159,263307,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,8,gen,FALSE,NA,NA,TRUE,total,4148,263307,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,9,gen,FALSE,Bill Keating,democrat,FALSE,total,192347,323928,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,9,gen,FALSE,Peter D. Tedeschi,republican,FALSE,total,131463,323928,FALSE,20190110
2018,Massachusetts,MA,25,14,3,US House,9,gen,FALSE,NA,NA,TRUE,total,118,323928,FALSE,20190110
2018,Mississippi,MS,28,64,46,US House,1,gen,FALSE,Trent Kelly,republican,FALSE,total,158245,236521,FALSE,20190110
2018,Mississippi,MS,28,64,46,US House,1,gen,FALSE,Randy Mack Wadkins,democrat,FALSE,total,76601,236521,FALSE,20190110
2018,Mississippi,MS,28,64,46,US House,1,gen,FALSE,Tracella Lou O'Hara Hill,reform,FALSE,total,1675,236521,FALSE,20190110
2018,Mississippi,MS,28,64,46,US House,2,gen,FALSE,Bennie G. Thompson,democrat,FALSE,total,158921,221379,FALSE,20190110
2018,Mississippi,MS,28,64,46,US House,2,gen,FALSE,Irving Harris,reform,FALSE,total,14354,221379,FALSE,20190110
2018,Mississippi,MS,28,64,46,US House,2,gen,FALSE,Troy Ray,independent,FALSE,total,48104,221379,FALSE,20190110
2018,Mississippi,MS,28,64,46,US House,3,gen,FALSE,Michael Ted Evans,democrat,FALSE,total,94461,257271,FALSE,20190110
2018,Mississippi,MS,28,64,46,US House,3,gen,FALSE,Michael Guest,republican,FALSE,total,160284,257271,FALSE,20190110
2018,Mississippi,MS,28,64,46,US House,3,gen,FALSE,Matthew Holland,reform,FALSE,total,2526,257271,FALSE,20190110
2018,Mississippi,MS,28,64,46,US House,4,gen,FALSE,Jeramey Anderson,democrat,FALSE,total,68787,223732,FALSE,20190110
2018,Mississippi,MS,28,64,46,US House,4,gen,FALSE,Steven Palazzo,republican,FALSE,total,152633,223732,FALSE,20190110
2018,Mississippi,MS,28,64,46,US House,4,gen,FALSE,Lajena Sheets,reform,FALSE,total,2312,223732,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,1,gen,FALSE,Jim Hagedorn,republican,FALSE,total,146200,291661,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,1,gen,FALSE,Dan Feehan,democratic-farmer-labor,FALSE,total,144885,291661,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,1,gen,FALSE,NA,NA,TRUE,total,576,291661,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,2,gen,FALSE,Jason Lewis,republican,FALSE,total,159344,337968,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,2,gen,FALSE,Angie Craig,democratic-farmer-labor,FALSE,total,177958,337968,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,2,gen,FALSE,NA,NA,TRUE,total,666,337968,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,3,gen,FALSE,Erik Paulsen,republican,FALSE,total,160839,363949,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,3,gen,FALSE,Dean Phillips,democratic-farmer-labor,FALSE,total,202404,363949,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,3,gen,FALSE,NA,NA,TRUE,total,706,363949,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,4,gen,FALSE,Greg Ryan,republican,FALSE,total,97747,328614,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,4,gen,FALSE,Betty McCollum,democratic-farmer-labor,FALSE,total,216865,328614,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,4,gen,FALSE,Susan Pendergast Sindt,legal marijuana now,FALSE,total,13776,328614,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,4,gen,FALSE,NA,NA,TRUE,total,226,328614,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,5,gen,FALSE,Jennifer Zielinski,republican,FALSE,total,74440,343358,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,5,gen,FALSE,Ilhan Omar,democratic-farmer-labor,FALSE,total,267703,343358,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,5,gen,FALSE,NA,NA,TRUE,total,1215,343358,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,6,gen,FALSE,Tom Emmer,republican,FALSE,total,192931,315726,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,6,gen,FALSE,Ian Todd,democratic-farmer-labor,FALSE,total,122332,315726,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,6,gen,FALSE,NA,NA,TRUE,total,463,315726,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,7,gen,FALSE,Dave Hughes,republican,FALSE,total,134668,281509,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,7,gen,FALSE,Collin C. Peterson,democratic-farmer-labor,FALSE,total,146672,281509,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,7,gen,FALSE,NA,NA,TRUE,total,169,281509,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,8,gen,FALSE,Pete Stauber,republican,FALSE,total,159364,314211,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,8,gen,FALSE,Joe Radinovich,democratic-farmer-labor,FALSE,total,141950,314211,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,8,gen,FALSE,Ray Skip Sandman,independence,FALSE,total,12741,314211,FALSE,20190110
2018,Minnesota,MN,27,41,33,US House,8,gen,FALSE,NA,NA,TRUE,total,156,314211,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,1,gen,FALSE,Robert Vroman,republican,FALSE,total,45867,274375,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,1,gen,FALSE,Lacy Clay,democrat,FALSE,total,219781,274375,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,1,gen,FALSE,Robb Cunningham,libertarian,FALSE,total,8727,274375,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,2,gen,FALSE,Ann Wagner,republican,FALSE,total,192477,376066,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,2,gen,FALSE,Cort VanOstran,democrat,FALSE,total,177611,376066,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,2,gen,FALSE,Larry A. Kirk,libertarian,FALSE,total,4229,376066,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,2,gen,FALSE,David Justus Arnold,green,FALSE,total,1740,376066,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,2,gen,FALSE,NA,NA,TRUE,total,9,376066,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,3,gen,FALSE,Blaine Luetkemeyer,republican,FALSE,total,211243,324608,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,3,gen,FALSE,Katy Geppert,democrat,FALSE,total,106589,324608,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,3,gen,FALSE,Donald V. Stolle,libertarian,FALSE,total,6776,324608,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,4,gen,FALSE,Vicky Hartzler,republican,FALSE,total,190138,293316,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,4,gen,FALSE,Renee Hoagenson,democrat,FALSE,total,95968,293316,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,4,gen,FALSE,Mark Bliss,libertarian,FALSE,total,7210,293316,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,5,gen,FALSE,Jacob Turk,republican,FALSE,total,101069,283785,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,5,gen,FALSE,"Emanuel Cleaver, II",democrat,FALSE,total,175019,283785,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,5,gen,FALSE,Alexander Howell,libertarian,FALSE,total,4725,283785,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,5,gen,FALSE,Maurice Copeland,green,FALSE,total,2091,283785,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,5,gen,FALSE,E.C. Fredland,constitution,FALSE,total,876,283785,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,5,gen,FALSE,NA,NA,TRUE,total,5,283785,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,6,gen,FALSE,Sam Graves,republican,FALSE,total,199796,305409,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,6,gen,FALSE,Henry Robert Martin,democrat,FALSE,total,97660,305409,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,6,gen,FALSE,Dan Hogan,libertarian,FALSE,total,7953,305409,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,7,gen,FALSE,Billy Long,republican,FALSE,total,196343,296455,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,7,gen,FALSE,Jamie Daniel Schoolcraft,democrat,FALSE,total,89190,296455,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,7,gen,FALSE,Benjamin T. Brixey,libertarian,FALSE,total,10920,296455,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,7,gen,FALSE,NA,NA,TRUE,total,2,296455,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,8,gen,FALSE,Jason Smith,republican,FALSE,total,194042,264399,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,8,gen,FALSE,Kathy Ellis,democrat,FALSE,total,66151,264399,FALSE,20190110
2018,Missouri,MO,29,43,34,US House,8,gen,FALSE,Jonathan L. Shell,libertarian,FALSE,total,4206,264399,FALSE,20190110
2018,Montana,MT,30,81,64,US House,0,gen,FALSE,Greg Gianforte,republican,FALSE,total,256661,504421,FALSE,20190110
2018,Montana,MT,30,81,64,US House,0,gen,FALSE,Kathleen Williams,democrat,FALSE,total,233284,504421,FALSE,20190110
2018,Montana,MT,30,81,64,US House,0,gen,FALSE,Elinor Swanson,libertarian,FALSE,total,14476,504421,FALSE,20190110
2018,Nebraska,NE,31,46,35,US House,1,gen,FALSE,Jeff Fortenberry,republican,FALSE,total,141712,234781,FALSE,20190110
2018,Nebraska,NE,31,46,35,US House,1,gen,FALSE,Jessica McClure,democrat,FALSE,total,93069,234781,FALSE,20190110
2018,Nebraska,NE,31,46,35,US House,2,gen,FALSE,Don Bacon,republican,FALSE,total,126715,248485,FALSE,20190110
2018,Nebraska,NE,31,46,35,US House,2,gen,FALSE,Kara Eastman,democrat,FALSE,total,121770,248485,FALSE,20190110
2018,Nebraska,NE,31,46,35,US House,3,gen,FALSE,Adrian Smith,republican,FALSE,total,163650,213304,FALSE,20190110
2018,Nebraska,NE,31,46,35,US House,3,gen,FALSE,Paul Theobald,democrat,FALSE,total,49654,213304,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,1,gen,FALSE,Dina Titus,democrat,FALSE,total,100707,152201,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,1,gen,FALSE,Joyce Bentley,republican,FALSE,total,46978,152201,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,1,gen,FALSE,Dan Garfield,independent american,FALSE,total,2454,152201,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,1,gen,FALSE,Robert Strawder,libertarian,FALSE,total,2062,152201,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,2,gen,FALSE,Mark E. Amodei,republican,FALSE,total,167435,287537,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,2,gen,FALSE,Clint Koble,democrat,FALSE,total,120102,287537,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,3,gen,FALSE,Susie Lee,democrat,FALSE,total,148501,286168,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,3,gen,FALSE,Danny Tarkanian,republican,FALSE,total,122566,286168,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,3,gen,FALSE,Steve Brown,libertarian,FALSE,total,4555,286168,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,3,gen,FALSE,David Gooseen,independent,FALSE,total,3627,286168,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,3,gen,FALSE,Harry L. Vickers,independent american,FALSE,total,3481,286168,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,3,gen,FALSE,Gil Eisner,independent,FALSE,total,1887,286168,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,3,gen,FALSE,Tony Gumina,independent,FALSE,total,1551,286168,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,4,gen,FALSE,Steven A. Horsford,democrat,FALSE,total,121962,234868,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,4,gen,FALSE,Cresent Hardy,republican,FALSE,total,102748,234868,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,4,gen,FALSE,Warren Ross Markowitz,independent american,FALSE,total,3180,234868,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,4,gen,FALSE,Rodney Smith,independent,FALSE,total,2733,234868,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,4,gen,FALSE,Gregg Luckner,libertarian,FALSE,total,2213,234868,FALSE,20190110
2018,Nevada,NV,32,88,65,US House,4,gen,FALSE,Dean McGonigle,independent,FALSE,total,2032,234868,FALSE,20190110
2018,New Hampshire,NH,33,12,4,US House,1,gen,FALSE,Eddie Edwards,republican,FALSE,total,130996,291039,FALSE,20190110
2018,New Hampshire,NH,33,12,4,US House,1,gen,FALSE,Chris Pappas,democrat,FALSE,total,155884,291039,FALSE,20190110
2018,New Hampshire,NH,33,12,4,US House,1,gen,FALSE,Dan Belforti,libertarian,FALSE,total,4048,291039,FALSE,20190110
2018,New Hampshire,NH,33,12,4,US House,1,gen,FALSE,NA,NA,TRUE,total,111,291039,FALSE,20190110
2018,New Hampshire,NH,33,12,4,US House,2,gen,FALSE,Steven Negron,republican,FALSE,total,117990,279705,FALSE,20190110
2018,New Hampshire,NH,33,12,4,US House,2,gen,FALSE,Anne McLane Kuster,democrat,FALSE,total,155358,279705,FALSE,20190110
2018,New Hampshire,NH,33,12,4,US House,2,gen,FALSE,Justin O'Donnell,libertarian,FALSE,total,6206,279705,FALSE,20190110
2018,New Hampshire,NH,33,12,4,US House,2,gen,FALSE,NA,NA,TRUE,total,151,279705,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,1,gen,FALSE,Donald W. Norcross,democrat,FALSE,total,169628,263418,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,1,gen,FALSE,Paul E. Dilks,republican,FALSE,total,87617,263418,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,1,gen,FALSE,Robert Shapiro,libertarian,FALSE,total,2821,263418,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,1,gen,FALSE,Paul Hamlin,we deserve better,FALSE,total,2368,263418,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,1,gen,FALSE,Mohammad Kabir,your voice hard,FALSE,total,984,263418,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,2,gen,FALSE,Jeff Van Drew,democrat,FALSE,total,136685,258363,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,2,gen,FALSE,Seth Grossman,republican,FALSE,total,116866,258363,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,2,gen,FALSE,John Ordille,libertarian,FALSE,total,1726,258363,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,2,gen,FALSE,Steven Fenichel,time for truth,FALSE,total,1154,258363,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,2,gen,FALSE,Anthony Parisi Sanchez,cannot be bought,FALSE,total,1064,258363,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,2,gen,FALSE,William R. Benfer,other,FALSE,total,868,258363,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,3,gen,FALSE,Andy Kim,democrat,FALSE,total,153473,306875,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,3,gen,FALSE,Tom MacArthur,republican,FALSE,total,149500,306875,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,3,gen,FALSE,Lawrence Berlinski,constitution,FALSE,total,3902,306875,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,4,gen,FALSE,Christopher H. Smith,NA,FALSE,total,163065,294348,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,4,gen,FALSE,Joshua Welle,democrat,FALSE,total,126766,294348,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,4,gen,FALSE,Michael Rufo,libertarian,FALSE,total,1387,294348,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,4,gen,FALSE,Edward C. Stackhouse Jr.,ed the barber,FALSE,total,1064,294348,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,4,gen,FALSE,Brian J. Reynolds,check this column,FALSE,total,851,294348,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,4,gen,FALSE,Felicia Stoler,the inclusion candidate,FALSE,total,844,294348,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,4,gen,FALSE,Allen Yusufov,time for change,FALSE,total,371,294348,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,5,gen,FALSE,Josh Gottheimer,democrat,FALSE,total,169546,301823,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,5,gen,FALSE,John J. McCann Jr.,republican,FALSE,total,128255,301823,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,5,gen,FALSE,James Tosone,libertarian,FALSE,total,2115,301823,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,5,gen,FALSE,Wendy W. Goetz,"trade, health, environment",FALSE,total,1907,301823,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,6,gen,FALSE,Frank Pallone Jr.,democrat,FALSE,total,140752,221195,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,6,gen,FALSE,Richard J. Pezzullo,republican,FALSE,total,80443,221195,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,7,gen,FALSE,Tom Malinowski,democrat,FALSE,total,166985,322742,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,7,gen,FALSE,Leonard Lance,republican,FALSE,total,150785,322742,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,7,gen,FALSE,Diane Moxley,green,FALSE,total,2676,322742,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,7,gen,FALSE,Gregg Mele,"freedom, responsibility, action",FALSE,total,2296,322742,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,8,gen,FALSE,Albio Sires,democrat,FALSE,total,119881,153455,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,8,gen,FALSE,John R. Muniz,republican,FALSE,total,28725,153455,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,8,gen,FALSE,Mahmoud Mahmoud,new way forward,FALSE,total,3658,153455,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,8,gen,FALSE,Dan Delaney,libertarian,FALSE,total,1191,153455,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,9,gen,FALSE,Bill Pascrell Jr.,democrat,FALSE,total,140832,200416,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,9,gen,FALSE,Eric P. Fisher,republican,FALSE,total,57854,200416,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,9,gen,FALSE,Claudio Belusic,libertarian,FALSE,total,1730,200416,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,10,gen,FALSE,Donald M. Payne Jr.,democrat,FALSE,total,175253,200159,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,10,gen,FALSE,Agha Khan,republican,FALSE,total,20191,200159,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,10,gen,FALSE,Cynthia Johnson,c4c 2018,FALSE,total,2070,200159,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,10,gen,FALSE,Joanne Miller,never give up,FALSE,total,2038,200159,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,10,gen,FALSE,Scott Diroma,libertarian,FALSE,total,607,200159,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,11,gen,FALSE,Mikie Sherrill,democrat,FALSE,total,183684,323574,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,11,gen,FALSE,Jay Webber,republican,FALSE,total,136322,323574,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,11,gen,FALSE,Robert F. Crook,"honesty, integrity, compassion",FALSE,total,2182,323574,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,11,gen,FALSE,Ryan Martinez,libertarian,FALSE,total,1386,323574,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,12,gen,FALSE,Bonnie Watson Coleman,democrat,FALSE,total,173334,252375,FALSE,20190110
2018,New Jersey,NJ,34,22,12,US House,12,gen,FALSE,Daryl Kipnis,republican,FALSE,total,79041,252375,FALSE,20190110
2018,New Mexico,NM,35,85,66,US House,1,gen,FALSE,Debra A Haaland,democrat,FALSE,total,147336,249162,FALSE,20190110
2018,New Mexico,NM,35,85,66,US House,1,gen,FALSE,Lloyd J Princeton,libertarian,FALSE,total,11319,249162,FALSE,20190110
2018,New Mexico,NM,35,85,66,US House,1,gen,FALSE,Janice E Arnold-Jones,republican,FALSE,total,90507,249162,FALSE,20190110
2018,New Mexico,NM,35,85,66,US House,2,gen,FALSE,Xochitl Torres Small,democrat,FALSE,total,101489,199256,FALSE,20190110
2018,New Mexico,NM,35,85,66,US House,2,gen,FALSE,Yvette Herrell,republican,FALSE,total,97767,199256,FALSE,20190110
2018,New Mexico,NM,35,85,66,US House,3,gen,FALSE,Ben R Lujan,democrat,FALSE,total,155201,244893,FALSE,20190110
2018,New Mexico,NM,35,85,66,US House,3,gen,FALSE,Christopher Manning,libertarian,FALSE,total,13265,244893,FALSE,20190110
2018,New Mexico,NM,35,85,66,US House,3,gen,FALSE,Jerald Steve McFall,republican,FALSE,total,76427,244893,FALSE,20190110
2018,North Dakota,ND,38,44,36,US House,0,gen,FALSE,Kelly Armstrong,republican,FALSE,total,193568,321532,FALSE,20190110
2018,North Dakota,ND,38,44,36,US House,0,gen,FALSE,Mac Schneider,democratic-npl,FALSE,total,114377,321532,FALSE,20190110
2018,North Dakota,ND,38,44,36,US House,0,gen,FALSE,Charles Tuttle,independent,FALSE,total,13066,321532,FALSE,20190110
2018,North Dakota,ND,38,44,36,US House,0,gen,FALSE,NA,NA,TRUE,total,521,321532,FALSE,20190110
